name,namefr,type1,type1fr,type2/none,type2fr/none,generation,index,description,descriptionfr,image(link),hasMegaEvolution,weight(in kg),legendary,fabulous,size(in meter),biomes(where we can found it),evolution-stade,color,isMaxEvolution,hasBeenInAshTeam,hasGenderDifference,isFormSwitchable,baseHappiness,captureRate
munna,Munna,psychic,Psy,none,none,5,517,Munna always float in the air. People whose dreams are eaten by them forget what the dreams had been about.,"Quand Munna mange un rêve, celui-ci est aussitôt oublié par le rêveur. Il lévite en permanence.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/517.png,False,23.3,False,False,0.6,N/A,1,pink,False,False,False,False,70,190
musharna,Mushana,psychic,Psy,none,none,5,518,The mist emanating from their foreheads is packed with the dreams of people and Pokémon.,La fumée qui sort de son front contient les rêves de nombreuses personnes et ceux de nombreux Pokémon.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/518.png,False,60.5,False,False,1.1,N/A,2,pink,True,False,False,False,70,75
pidove,Poichigeon,normal,Normal,flying,Vol,5,519,"Each follows its Trainer’s orders as best it can, but they sometimes fail to understand complicated commands.","Il suit scrupuleusement les consignes de son Dresseur, mais il a du mal à comprendre les ordres trop compliqués.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/519.png,False,2.1,False,False,0.3,N/A,1,gray,False,False,False,False,70,255
tranquill,Colombeau,normal,Normal,flying,Vol,5,520,It can return to its Trainer’s location regardless of the distance separating them.,"Aussi éloigné qu’il puisse se trouver, il parvient toujours à retourner auprès de son Dresseur.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/520.png,False,15.0,False,False,0.6,N/A,2,gray,False,False,False,False,70,120
unfezant,Déflaisan,normal,Normal,flying,Vol,5,521,Males swing their head plumage to threaten opponents. The females’ flying abilities surpass those of the males.,Le mâle intimide ses ennemis avec ses caroncules. La femelle vole mieux que le mâle.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/521.png,False,29.0,False,False,1.2,N/A,3,gray,True,False,True,False,70,45
blitzle,Zébibron,electric,Électrik,none,none,5,522,"When thunderclouds cover the sky, it will appear. It can catch lightning with its mane and store the electricity.",Leur crinière scintille quand ils lâchent une décharge électrique. Ils se servent de ces scintillements pour communiquer.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/522.png,False,29.8,False,False,0.8,N/A,1,black,False,False,False,False,70,190
zebstrika,Zéblitz,electric,Électrik,none,none,5,523,"They have lightning-like movements. When Zebstrika run at full speed, the sound of thunder reverberates.","Il réagit à la vitesse de l’éclair. Lorsqu’il est en plein galop, on peut entendre le grondement du tonnerre.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/523.png,False,79.5,False,False,1.6,N/A,2,black,True,False,False,False,70,75
roggenrola,Nodulithe,rock,Roche,none,none,5,524,"Its ear is hexagonal in shape. Compressed underground, its body is as hard as steel.","Il a une oreille hexagonale. Son corps, compressé dans des strates profondes, est dur comme de l’acier.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/524.png,False,18.0,False,False,0.4,N/A,1,blue,False,False,False,False,70,255
boldore,Géolithe,rock,Roche,none,none,5,525,"When it overflows with power, the orange crystal on its body glows. It looks for underground water in caves.","Quand il est gonflé à bloc, ses cristaux orangés scintillent. Il cherche de l’eau souterraine dans les grottes.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/525.png,False,102.0,False,False,0.9,N/A,2,blue,False,False,False,False,70,120
gigalith,Gigalithe,rock,Roche,none,none,5,526,Compressing the energy from its internal core lets it fire off an attack capable of blowing away a mountain.,"Il comprime de l’énergie dans son corps, et ses attaques sont assez puissantes pour renverser des montagnes.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/526.png,False,260.0,False,False,1.7,N/A,3,blue,True,False,False,False,70,45
woobat,Chovsourir,psychic,Psy,flying,Vol,5,527,Its habitat is dark forests and caves. It emits ultrasonic waves from its nose to learn about its surroundings.,Il vit dans les forêts sombres et les grottes. Il émet des ultrasons par le nez pour se diriger.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/527.png,False,2.1,False,False,0.4,N/A,1,blue,False,False,False,False,70,190
swoobat,Rhinolove,psychic,Psy,flying,Vol,5,528,"It emits sound waves of various frequencies from its nose, including some powerful enough to destroy rocks.",Il émet des ondes sonores de différentes fréquences par le nez. Certaines peuvent briser des rochers.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/528.png,False,10.5,False,False,0.9,N/A,2,blue,True,False,False,False,70,45
drilbur,Rototaupe,ground,Sol,none,none,5,529,It can dig through the ground at a speed of 30 mph. It could give a car running aboveground a good race.,Il peut creuser à plus de 50 km/h et faire la course avec une voiture roulant sur le terrain qu’il creuse.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/529.png,False,8.5,False,False,0.3,N/A,1,gray,False,False,False,False,70,120
excadrill,Minotaupe,ground,Sol,steel,Acier,5,530,It can help in tunnel construction. Its drill has evolved into steel strong enough to bore through iron plates.,Ses vrilles en acier peuvent transpercer des poutres en fer. Il est très employé dans la construction de tunnels.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/530.png,False,40.4,False,False,0.7,N/A,2,gray,True,False,False,False,70,60
audino,Nanméouïe,normal,Normal,none,none,5,531,"It touches others with the feelers on its ears, using the sound of their heartbeats to tell how they are feeling.",Il ausculte les gens avec ses antennes auriculaires pour juger de leurs émotions ou de leur santé.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/531.png,True,31.0,False,False,1.1,N/A,1,pink,True,False,False,True,70,255
timburr,Charpenti,fighting,Combat,none,none,5,532,It fights by swinging a piece of lumber around. It is close to evolving when it can handle the lumber without difficulty.,"Il combat avec une poutre. Quand il en arrive à transporter de lourds madriers sans problème, l’évolution est proche.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/532.png,False,12.5,False,False,0.6,N/A,1,gray,False,False,False,False,70,180
gurdurr,Ouvrifier,fighting,Combat,none,none,5,533,This Pokémon is so muscular and strongly built that even a group of wrestlers could not make it budge an inch.,Même une armée de catcheurs se jetant sur son corps hyper musclé ne le ferait pas ciller.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/533.png,False,40.0,False,False,1.2,N/A,2,gray,False,False,False,False,70,90
conkeldurr,Bétochef,fighting,Combat,none,none,5,534,"It is thought that Conkeldurr taught humans how to make concrete more than 2,000 years ago.",On pense que la recette du ciment a été enseignée aux humains par un Bétochef il y a 2 000 ans.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/534.png,False,87.0,False,False,1.4,N/A,3,brown,True,False,False,False,70,45
tympole,Tritonde,water,Eau,none,none,5,535,They warn others of danger by vibrating their cheeks to create a high-pitched sound.,Il prévient ses camarades du danger en faisant vibrer ses joues pour générer un signal d’alarme très aigu.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/535.png,False,4.5,False,False,0.5,N/A,1,blue,False,False,False,False,70,255
palpitoad,Batracné,water,Eau,ground,Sol,5,536,"When they vibrate the bumps on their heads, they can make waves in water or earthquake-like vibrations on land.","Quand il fait vibrer la bosse sur sa tête, il provoque des ondulations dans l’eau, mais aussi des tremblements de terre.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/536.png,False,17.0,False,False,0.8,N/A,2,blue,False,False,False,False,70,120
seismitoad,Crapustule,water,Eau,ground,Sol,5,537,They shoot paralyzing liquid from their head bumps. They use vibration to hurt their opponents.,"Il fait gicler un liquide paralysant des pustules sur sa tête, et attaque ses ennemis à coups de vibrations.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/537.png,False,62.0,False,False,1.5,N/A,3,blue,True,False,False,False,70,45
throh,Judokrak,fighting,Combat,none,none,5,538,"When it tightens its belt, it becomes stronger. Wild Throh use vines to weave their own belts.","Quand il noue sa ceinture, il devient plus puissant. Les Judokrak sauvages tressent leur ceinture avec des lianes.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/538.png,False,55.5,False,False,1.3,N/A,1,red,True,False,False,False,70,45
sawk,Karaclée,fighting,Combat,none,none,5,539,The sound of Sawk punching boulders and trees can be heard all the way from the mountains where they train.,"Dans les montagnes où il s’entraîne, on peut l’entendre donner des coups de poing aux rochers et aux grands arbres.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/539.png,False,51.0,False,False,1.4,N/A,1,blue,True,False,False,False,70,45
sewaddle,Larveyette,bug,Insecte,grass,Plante,5,540,Leavanny dress it in clothes they made for it when it hatched. It hides its head in its hood while it is sleeping.,"Quand il éclot, Manternel lui coud son vêtement. Il dort en cachant son visage sous sa capuche.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/540.png,False,2.5,False,False,0.3,N/A,1,yellow,False,False,False,False,70,255
swadloon,Couverdure,bug,Insecte,grass,Plante,5,541,Forests where Swadloon live have superb foliage because the nutrients they make from fallen leaves nourish the plant life.,"Dans les forêts où il vit, la végétation pousse bien car il transforme les feuilles mortes en engrais.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/541.png,False,7.3,False,False,0.5,N/A,2,green,False,False,False,False,70,120
leavanny,Manternel,bug,Insecte,grass,Plante,5,542,"Upon finding a small Pokémon, it weaves clothing for it from leaves, using the cutters on its arms and sticky silk.","Quand il trouve de petits Pokémon, il leur coud des vêtements de feuilles en utilisant ses coupoirs et son fil adhésif.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/542.png,False,20.5,False,False,1.2,N/A,3,yellow,True,False,False,False,70,45
venipede,Venipatte,bug,Insecte,poison,Poison,5,543,"Its bite injects a potent poison, enough to paralyze large bird Pokémon that try to prey on it.","Sa morsure est très venimeuse. Elle paralyse même les grands Pokémon Oiseaux, ses prédateurs.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/543.png,False,5.3,False,False,0.4,N/A,1,red,False,False,False,False,70,255
whirlipede,Scobolide,bug,Insecte,poison,Poison,5,544,"Protected by a hard shell, it spins its body like a wheel and crashes furiously into its enemies.","Protégé par sa solide carapace, il fonce sur ses ennemis en roulant comme un pneu.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/544.png,False,58.5,False,False,1.2,N/A,2,gray,False,False,False,False,70,120
scolipede,Brutapode,bug,Insecte,poison,Poison,5,545,"With quick movements, it chases down its foes, attacking relentlessly with its horns until it prevails.",Il accule l’ennemi par ses mouvements rapides et l’attaque avec ses cornes. Il ne s’arrête qu’au coup de grâce.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/545.png,False,200.5,False,False,2.5,N/A,3,red,True,False,False,False,70,45
cottonee,Doudouvet,grass,Plante,fairy,Fée,5,546,"When attacked, it escapes by shooting cotton from its body. The cotton serves as a decoy to distract the attacker.","Si on l’attaque, il projette un nuage de coton. L’ennemi le confond avec lui, ce qui permet à Doudouvet de s’enfuir.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/546.png,False,0.6,False,False,0.3,N/A,1,green,False,False,False,False,70,190
whimsicott,Farfaduvet,grass,Plante,fairy,Fée,5,547,"Like the wind, it can slip through any gap, no matter how small. It leaves balls of white fluff behind.","Il se faufile comme le vent par les espaces les plus étroits, en laissant une touffe de poils blancs.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/547.png,False,6.6,False,False,0.7,N/A,2,green,True,False,False,False,70,75
petilil,Chlorobule,grass,Plante,none,none,5,548,The leaves on its head are very bitter. Eating one of these leaves is known to refresh a tired body.,"Les feuilles sur sa tête sont très amères, mais elles remettent d’aplomb les corps les plus éreintés.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/548.png,False,6.6,False,False,0.5,N/A,1,green,False,False,False,False,70,190
lilligant,Fragilady,grass,Plante,none,none,5,549,Even veteran Trainers face a challenge in getting its beautiful flower to bloom. This Pokémon is popular with celebrities.,Même les Dresseurs confirmés ont du mal à faire éclore sa belle fleur. Un Pokémon apprécié des célébrités.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/549.png,False,16.3,False,False,1.1,N/A,2,green,True,False,False,False,70,75
basculin-red-striped,Bargantua,water,Eau,none,none,5,550,"Red and blue Basculin get along so poorly, they’ll start fighting instantly. These Pokémon are very hostile.",Les bleus et les rouges se détestent cordialement et se battent dès qu’ils s’aperçoivent. Un Pokémon très violent.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/550.png,False,18.0,False,False,1.0,N/A,1,green,False,False,False,False,70,25
sandile,Mascaïman,ground,Sol,dark,Ténèbres,5,551,They live buried in the sands of the desert. The sun-warmed sands prevent their body temperature from dropping.,Il vit dans le sable des déserts. Le sable chauffé par le soleil empêche son corps de refroidir.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/551.png,False,15.2,False,False,0.7,N/A,1,brown,False,False,False,False,70,180
